row_id,branch_schema,census_id,metric_control_id,group_source_lock,trace_source_lock,field_b,base_bundle,tensor_regime,primitive_axis_owner_id,canonical_primitive_word,inverse_pair_definition,branch_primitive_word,branch_group_element_word,gamma_primitivity_status,owner_credit_status,owner_counting_convention,source_k,absolute_repetition_index,source_k_class,signed_k_partner_row_id,field_sign_partner_row_id,primitive_geodesic_length_decimal,primitive_period_trace_clock_decimal,absolute_total_trace_clock_period_decimal,signed_trace_time_decimal,primitive_period_physical_clock_decimal,absolute_total_physical_period_decimal,project_action_per_N_decimal,poincare_multiplier_N_to_k_decimal,poincare_multiplier_N_to_minus_k_decimal,stability_determinant_sqrt_abs_decimal,signed_trace_stability_denominator_decimal,maslov_index,connection_holonomy_status,trace_owner_status,enumeration_completeness,full_gamma_conjugacy_completeness,arithmetic_label,target_data_used,zero_field_status,odd_N_status,full_all_N_status,fixed_operator_status,formal_route_a_tuple,route_b_invocation_allowed
B28R5-P-C0007-KN1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0007,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0007,f0*f1^-1,{f0*f1^-1;f1*f0^-1},f1*f0^-1,(f0*f1^-1)^(-1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0007-KP1,B28R5-M-C0007-KP1,3.057141838961996322544912369587346786577366592471708249545997925604912,3.946753143097909507306132869665978198233662763942504324089568613334572,3.946753143097909507306132869665978198233662763942504324089568613334572,-3.946753143097909507306132869665978198233662763942504324089568613334572,3.530083327351152232048778959838927103300403486744214578939022102808601,3.530083327351152232048778959838927103300403486744214578939022102808601,-2.647562495513364174036584219879195327475302615058160934204266577106451,0.04702189950099110167091430362349100744278102015792997239838804325672867,21.26668659948376928874259549005409362111459398285765461301504986066913,4.394736453871239864159204780962713514177572483708630974977646315371500,-4.394736453871239864159204780962713514177572483708630974977646315371500,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0007-KN2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0007,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0007,f0*f1^-1,{f0*f1^-1;f1*f0^-1},f1*f0^-1,(f0*f1^-1)^(-2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0007-KP2,B28R5-M-C0007-KP2,3.057141838961996322544912369587346786577366592471708249545997925604912,3.946753143097909507306132869665978198233662763942504324089568613334572,7.893506286195819014612265739331956396467325527885008648179137226669144,-7.893506286195819014612265739331956396467325527885008648179137226669144,3.530083327351152232048778959838927103300403486744214578939022102808601,7.060166654702304464097557919677854206600806973488429157878044205617201,-5.295124991026728348073168439758390654950605230116321868408533154212901,0.002211059032681307216329011198714649106853496189276288763252159574974218,452.2719589206625265010538668623529779220406465641224154195055059189422,21.21966469998277818707168118643060261367181296269972464061666181741240,-21.21966469998277818707168118643060261367181296269972464061666181741240,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0007-KN3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0007,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0007,f0*f1^-1,{f0*f1^-1;f1*f0^-1},f1*f0^-1,(f0*f1^-1)^(-3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0007-KP3,B28R5-M-C0007-KP3,3.057141838961996322544912369587346786577366592471708249545997925604912,3.946753143097909507306132869665978198233662763942504324089568613334572,11.84025942929372852191839860899793459470098829182751297226870584000372,-11.84025942929372852191839860899793459470098829182751297226870584000372,3.530083327351152232048778959838927103300403486744214578939022102808601,10.59024998205345669614633687951678130990121046023264373681706630842580,-7.942687486540092522109752659637585982425907845174482802612799731319352,0.0001039681956254990277566281309655545347824650340504446080824555052986977,9618.326008100327540426713905684842501582349593816589398356103026712985,98.06286816154483234076433908861055099721996930192479148739958621576411,-98.06286816154483234076433908861055099721996930192479148739958621576411,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0007-KN4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0007,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0007,f0*f1^-1,{f0*f1^-1;f1*f0^-1},f1*f0^-1,(f0*f1^-1)^(-4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0007-KP4,B28R5-M-C0007-KP4,3.057141838961996322544912369587346786577366592471708249545997925604912,3.946753143097909507306132869665978198233662763942504324089568613334572,15.78701257239163802922453147866391279293465105577001729635827445333829,-15.78701257239163802922453147866391279293465105577001729635827445333829,3.530083327351152232048778959838927103300403486744214578939022102808601,14.12033330940460892819511583935570841320161394697685831575608841123440,-10.59024998205345669614633687951678130990121046023264373681706630842580,0.000004888782046001597972926255712116329460604760791847973966124189877081830,204549.9248259334518833365305619191093300423405666561238602895046853656,452.2697478616298451938375378511542632729337930679331391307422537593672,-452.2697478616298451938375378511542632729337930679331391307422537593672,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KP1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f0*f2,(f0*f2)^(1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0008-KN1,B28R5-M-C0008-KN1,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,5.654458719059740600068819662592085419116610580364644281874022806583873,5.654458719059740600068819662592085419116610580364644281874022806583873,4.240844039294805450051614746944064064337457935273483211405517104937904,133.8747813271790527605755476060546753154767140923050217533014194429196,0.007469666729509581905511156010832455867535925788485759179207980635522575,11.48399978204060061111900369210762282149216246870954573858181758667726,11.48399978204060061111900369210762282149216246870954573858181758667726,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KP2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f0*f2,(f0*f2)^(2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KN2,B28R5-M-C0008-KN2,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,12.64375407178396571229772442282458683556806565631057450436996088552954,12.64375407178396571229772442282458683556806565631057450436996088552954,5.654458719059740600068819662592085419116610580364644281874022806583873,11.30891743811948120013763932518417083823322116072928856374804561316775,8.481688078589610900103229493888128128674915870546966422811034209875809,17922.45707540000917926512630473876572250594189543478338169219037877199,0.00005579592104994237345185388130331149910695355960995525244113729099149454,133.8673116604495431786700364500438428596091781665165359941222114622841,133.8673116604495431786700364500438428596091781665165359941222114622841,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KP3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f0*f2,(f0*f2)^(3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KN3,B28R5-M-C0008-KN3,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,18.96563110767594856844658663423688025335209848446586175655494132829432,18.96563110767594856844658663423688025335209848446586175655494132829432,5.654458719059740600068819662592085419116610580364644281874022806583873,16.96337615717922180020645898777625625734983174109393284562206841975162,12.72253211788441635015484424083219219301237380582044963421655131481371,2399365.021814929245343558653615874733367197641184541873335935305650652,4.167769351090978861089854757692893852246849321348228058383718845328935e-7,1548.987741015191515088445418939988000207849325654650703236557449614023,1548.987741015191515088445418939988000207849325654650703236557449614023,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KP4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f0*f2,(f0*f2)^(4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KN4,B28R5-M-C0008-KN4,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,25.28750814356793142459544884564917367113613131262114900873992177105909,25.28750814356793142459544884564917367113613131262114900873992177105909,5.654458719059740600068819662592085419116610580364644281874022806583873,22.61783487623896240027527865036834167646644232145857712749609122633549,16.96337615717922180020645898777625625734983174109393284562206841975162,321214467.6195558503151304198257641554522382170364784073886379437279455,3.113184805811402449838513595490330252393650821376108431725611821633504e-9,17922.45701960408812932275285288488441919444278848122377173693793763470,17922.45701960408812932275285288488441919444278848122377173693793763470,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KN1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f2^-1*f0^-1,(f0*f2)^(-1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0008-KP1,B28R5-M-C0008-KP1,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,-6.321877035891982856148862211412293417784032828155287252184980442764772,5.654458719059740600068819662592085419116610580364644281874022806583873,5.654458719059740600068819662592085419116610580364644281874022806583873,-4.240844039294805450051614746944064064337457935273483211405517104937904,0.007469666729509581905511156010832455867535925788485759179207980635522575,133.8747813271790527605755476060546753154767140923050217533014194429196,11.48399978204060061111900369210762282149216246870954573858181758667726,-11.48399978204060061111900369210762282149216246870954573858181758667726,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KN2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f2^-1*f0^-1,(f0*f2)^(-2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KP2,B28R5-M-C0008-KP2,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,12.64375407178396571229772442282458683556806565631057450436996088552954,-12.64375407178396571229772442282458683556806565631057450436996088552954,5.654458719059740600068819662592085419116610580364644281874022806583873,11.30891743811948120013763932518417083823322116072928856374804561316775,-8.481688078589610900103229493888128128674915870546966422811034209875809,0.00005579592104994237345185388130331149910695355960995525244113729099149454,17922.45707540000917926512630473876572250594189543478338169219037877199,133.8673116604495431786700364500438428596091781665165359941222114622841,-133.8673116604495431786700364500438428596091781665165359941222114622841,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KN3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f2^-1*f0^-1,(f0*f2)^(-3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KP3,B28R5-M-C0008-KP3,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,18.96563110767594856844658663423688025335209848446586175655494132829432,-18.96563110767594856844658663423688025335209848446586175655494132829432,5.654458719059740600068819662592085419116610580364644281874022806583873,16.96337615717922180020645898777625625734983174109393284562206841975162,-12.72253211788441635015484424083219219301237380582044963421655131481371,4.167769351090978861089854757692893852246849321348228058383718845328935e-7,2399365.021814929245343558653615874733367197641184541873335935305650652,1548.987741015191515088445418939988000207849325654650703236557449614023,-1548.987741015191515088445418939988000207849325654650703236557449614023,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0008-KN4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0008,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0008,f0*f2,{f0*f2;f2^-1*f0^-1},f2^-1*f0^-1,(f0*f2)^(-4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0008-KP4,B28R5-M-C0008-KP4,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,25.28750814356793142459544884564917367113613131262114900873992177105909,-25.28750814356793142459544884564917367113613131262114900873992177105909,5.654458719059740600068819662592085419116610580364644281874022806583873,22.61783487623896240027527865036834167646644232145857712749609122633549,-16.96337615717922180020645898777625625734983174109393284562206841975162,3.113184805811402449838513595490330252393650821376108431725611821633504e-9,321214467.6195558503151304198257641554522382170364784073886379437279455,17922.45701960408812932275285288488441919444278848122377173693793763470,-17922.45701960408812932275285288488441919444278848122377173693793763470,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
