word,hecke_prime,a_p,hecke_cycle_degree_d,primitive_owner_count_at_degree,base_alpha_period_squared,quadratic_alpha_moment_Q_d,required_Q_d_lambda_a_p,lambda_a_p_moment_residual,lambda_a_p_moment_status,required_Q_d_lambda_a_p_squared,lambda_a_p_squared_moment_residual,lambda_a_p_squared_moment_status,required_Q_d_lambda_a_p_squared_minus_p,lambda_a_p_squared_minus_p_moment_residual,lambda_a_p_squared_minus_p_moment_status,secondary_control_role,quadratic_moment_criterion_scope,period_evidence_token
LLRLLRLR,2,-2,1,0,0.40272306451744583,0,-0.8054461290348917,0.8054461290348917,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697833,1.6108922580697833,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348917,0.8054461290348917,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,2,-2,3,1,0.40272306451744583,1.6108922580697782,0.0,1.6108922580697782,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697782,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697782,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,3,-1,1,1,0.40272306451744583,0.4027230645174488,-0.40272306451744583,0.8054461290348947,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744583,2.9976021664879227e-15,PASS_NUMERICAL_OBSERVATION,-0.8054461290348917,1.2081691935523404,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,3,-1,3,1,0.40272306451744583,1.6108922580697873,0.0,1.6108922580697873,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697873,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697873,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,5,1,1,1,0.40272306451744583,0.4027230645174461,0.40272306451744583,2.7755575615628914e-16,PASS_NUMERICAL_OBSERVATION,0.40272306451744583,2.7755575615628914e-16,PASS_NUMERICAL_OBSERVATION,-1.6108922580697833,2.0136153225872295,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,5,1,5,1,0.40272306451744583,3.993608332681372e-30,0.0,3.993608332681372e-30,PASS_NUMERICAL_OBSERVATION,0.0,3.993608332681372e-30,PASS_NUMERICAL_OBSERVATION,0.0,3.993608332681372e-30,PASS_NUMERICAL_OBSERVATION,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,1,1,0.40272306451744583,0.4027230645174492,-0.8054461290348917,1.2081691935523409,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697833,1.208169193552334,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.2081691935523375,1.6108922580697866,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,7,1,0.40272306451744583,3.6245075806570104,0.0,3.6245075806570104,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570104,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570104,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,1,1,0.40272306451744583,0.402723064517445,1.6108922580697833,1.2081691935523384,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279133,6.040845967761689,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.2081691935523375,0.8054461290348925,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,13,1,0.40272306451744583,3.624507580656953,0.0,3.624507580656953,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.624507580656953,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.624507580656953,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,1,0,0.40272306451744583,0,-0.8054461290348917,0.8054461290348917,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697833,1.6108922580697833,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348917,0.8054461290348917,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,3,1,0.40272306451744583,1.6108922580697829,0.0,1.6108922580697829,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697829,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697829,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,1,1,0.40272306451744583,0.4027230645174484,-0.40272306451744583,0.8054461290348942,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744583,2.55351295663786e-15,PASS_NUMERICAL_OBSERVATION,-0.8054461290348917,1.20816919355234,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,3,1,0.40272306451744583,1.610892258069789,0.0,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,1,0,0.40272306451744583,0,0.40272306451744583,0.40272306451744583,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744583,0.40272306451744583,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.6108922580697833,1.6108922580697833,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,3,2,0.40272306451744583,5.235399838726813,0.0,5.235399838726813,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726813,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726813,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,1,2,0.40272306451744583,6.8462920967965895,-0.8054461290348917,7.651738225831481,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697833,5.235399838726806,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.2081691935523375,8.054461290348927,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,3,2,0.40272306451744583,5.235399838726818,0.0,5.235399838726818,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726818,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726818,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,1,0,0.40272306451744583,0,1.6108922580697833,1.6108922580697833,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279133,6.443569032279133,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.2081691935523375,1.2081691935523375,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,7,2,0.40272306451744583,23.357937742011913,0.0,23.357937742011913,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,23.357937742011913,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,23.357937742011913,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,1,0,0.40272306451744727,0,-0.8054461290348945,0.8054461290348945,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.610892258069789,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348945,0.8054461290348945,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,3,1,0.40272306451744727,1.6108922580697884,0.0,1.6108922580697884,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697884,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.6108922580697884,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,1,1,0.40272306451744727,0.40272306451744727,-0.40272306451744727,0.8054461290348945,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744727,0.0,PASS_NUMERICAL_OBSERVATION,-0.8054461290348945,1.2081691935523418,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,3,1,0.40272306451744727,1.610892258069788,0.0,1.610892258069788,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.610892258069788,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,1.610892258069788,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,1,0,0.40272306451744727,0,0.40272306451744727,0.40272306451744727,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744727,0.40272306451744727,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.610892258069789,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,3,2,0.40272306451744727,5.23539983872681,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,1,2,0.40272306451744727,6.846292096796604,-0.8054461290348945,7.651738225831498,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.610892258069789,5.235399838726814,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.2081691935523418,8.054461290348945,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
