primitive_axis_id,word,hecke_prime,cycle_id,hecke_cycle_degree_d,primitive_in_gamma0_11_exact,orientation_pair,zeta_repetition_r,frozen_s,primitive_base_length,repeated_base_length,primitive_alpha_period_squared,repeated_alpha_period_squared,log_series_weight_one_over_r,second_derivative_repetition_factor_r,canonical_pair_first_variation,ruelle_pair_second_variation_direct,ruelle_pair_second_variation_formula,ruelle_pair_formula_residual,frozen_stability_denominator,selberg_pair_second_variation_direct,selberg_pair_second_variation_formula,selberg_pair_formula_residual,orientation_pair_second_variation_status,owner_evidence_token,period_evidence_token
LLRLLRLR|p=3|O=1,LLRLLRLR,3,1,3,true,+1|-1,1,0.25,21.661119904766984,21.661119904766984,1.6108922580697873,1.6108922580697873,1.0,1,0.0,0.0008956746768194855,0.0008956746768194855,0.0,0.999999999608533,0.0008956746771701126,0.0008956746771701126,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=1,LLRLLRLR,3,1,3,true,+1|-1,2,0.25,21.661119904766984,43.32223980953397,1.6108922580697873,6.443569032279149,0.5,2,0.0,7.96808722795101e-06,7.96808722795101e-06,0.0,1.0,7.96808722795101e-06,7.96808722795101e-06,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=1,LLRLLRLR,3,1,3,true,+1|-1,3,0.25,21.661119904766984,64.98335971430095,1.6108922580697873,14.498030322628086,0.3333333333333333,3,0.0,5.3164180909151673e-08,5.3164180909151673e-08,0.0,1.0,5.3164180909151673e-08,5.3164180909151673e-08,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=1,LLRLLRLR,3,1,3,true,+1|-1,4,0.25,21.661119904766984,86.64447961906794,1.6108922580697873,25.774276129116597,0.25,4,0.0,3.1530557679040235e-10,3.1530557679040235e-10,0.0,1.0,3.1530557679040235e-10,3.1530557679040235e-10,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=2,LLRLLRLR,3,2,1,true,+1|-1,1,0.25,7.220373301588995,7.220373301588995,0.4027230645174488,0.4027230645174488,1.0,1,0.0,0.008278934477545973,0.008278934477545973,0.0,0.9992684707131418,0.008284995194171989,0.008284995194171989,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=2,LLRLLRLR,3,2,1,true,+1|-1,2,0.25,7.220373301588995,14.44074660317799,0.4027230645174488,1.6108922580697953,0.5,2,0.0,0.0027230923529299772,0.0027230923529299772,0.0,0.9999994648649024,0.002723093810153049,0.002723093810153049,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=2,LLRLLRLR,3,2,1,true,+1|-1,3,0.25,7.220373301588995,21.661119904766984,0.4027230645174488,3.6245075806570393,0.3333333333333333,3,0.0,0.0006717560076146174,0.0006717560076146174,0.0,0.999999999608533,0.0006717560078775877,0.0006717560078775877,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=3|O=2,LLRLLRLR,3,2,1,true,+1|-1,4,0.25,7.220373301588995,28.88149320635598,0.4027230645174488,6.443569032279181,0.25,4,0.0,0.00014730185809389002,0.00014730185809389002,0.0,0.9999999999997137,0.0001473018580939322,0.0001473018580939322,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=1,LLRLLRLR,5,1,5,true,+1|-1,1,0.25,36.101866507944976,36.101866507944976,3.993608332681372e-30,3.993608332681372e-30,1.0,1,0.0,6.005720685468148e-35,6.005720685468148e-35,0.0,0.9999999999999998,6.005720685468149e-35,6.005720685468149e-35,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=1,LLRLLRLR,5,1,5,true,+1|-1,2,0.25,36.101866507944976,72.20373301588995,3.993608332681372e-30,1.597443333072549e-29,0.5,2,0.0,1.4450563178845497e-38,1.4450563178845497e-38,0.0,1.0,1.4450563178845497e-38,1.4450563178845497e-38,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=1,LLRLLRLR,5,1,5,true,+1|-1,3,0.25,36.101866507944976,108.30559952383493,3.993608332681372e-30,3.594247499413235e-29,0.3333333333333333,3,0.0,2.607748350973233e-42,2.607748350973233e-42,0.0,1.0,2.607748350973233e-42,2.607748350973233e-42,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=1,LLRLLRLR,5,1,5,true,+1|-1,4,0.25,36.101866507944976,144.4074660317799,3.993608332681372e-30,6.389773332290196e-29,0.25,4,0.0,4.183059705218534e-46,4.183059705218534e-46,0.0,1.0,4.183059705218534e-46,4.183059705218534e-46,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=2,LLRLLRLR,5,2,1,true,+1|-1,1,0.25,7.220373301588995,7.220373301588995,0.4027230645174461,0.4027230645174461,1.0,1,0.0,0.008278934477545918,0.008278934477545918,0.0,0.9992684707131418,0.008284995194171934,0.008284995194171934,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=2,LLRLLRLR,5,2,1,true,+1|-1,2,0.25,7.220373301588995,14.44074660317799,0.4027230645174461,1.6108922580697844,0.5,2,0.0,0.002723092352929959,0.002723092352929959,0.0,0.9999994648649024,0.002723093810153031,0.002723093810153031,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=2,LLRLLRLR,5,2,1,true,+1|-1,3,0.25,7.220373301588995,21.661119904766984,0.4027230645174461,3.6245075806570153,0.3333333333333333,3,0.0,0.000671756007614613,0.000671756007614613,0.0,0.999999999608533,0.0006717560078775833,0.0006717560078775833,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=5|O=2,LLRLLRLR,5,2,1,true,+1|-1,4,0.25,7.220373301588995,28.88149320635598,0.4027230645174461,6.443569032279138,0.25,4,0.0,0.000147301858093889,0.000147301858093889,0.0,0.9999999999997137,0.0001473018580939312,0.0001473018580939312,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=7|O=1,LLRLLRLR,7,1,7,true,+1|-1,1,0.25,50.54261311112297,50.54261311112297,3.6245075806570104,3.6245075806570104,1.0,1,0.0,1.4742275795789936e-06,1.4742275795789936e-06,0.0,1.0,1.4742275795789936e-06,1.4742275795789936e-06,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=7|O=1,LLRLLRLR,7,1,7,true,+1|-1,2,0.25,50.54261311112297,101.08522622224594,3.6245075806570104,14.498030322628042,0.5,2,0.0,9.594007055699978e-12,9.594007055699978e-12,0.0,1.0,9.594007055699978e-12,9.594007055699978e-12,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRLLRLR|p=7|O=1,LLRLLRLR,7,1,7,true,+1|-1,3,0.25,50.54261311112297,151.6278393333689,3.6245075806570104,32.6205682259131,0.3333333333333333,3,0.0,4.682704997170794e-17,4.682704997170794e-17,0.0,1.0,4.682704997170794e-17,4.682704997170794e-17,0.0,PROVED_ADDS_AND_IS_ORIENTATION_EVEN,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
