row_id,representative_word,word_length,matrix,determinant,level3_membership,matrix_class,trace_re,trace_im,complex_length_re,holonomy_angle,trace_reconstruction_residual,symbolic_cyclic_class,symbolic_unoriented_class,symbolic_root,symbolic_repetition_exponent,exact_power_root_id,exact_power_exponent,primitive_status,orientation_pair_id,orientation,word_collision_multiplicity,trace_collision_multiplicity,parabolic_cusp_risk,conjugacy_scope,completeness_boundary,evidence_status
M50630cdc0470d293,Ui.L1m.U1m.Li.Li,5,"[[-179-27i,-3+30i],[-3+60i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1m.U1m.Li.Li.Ui,L1.Uim.Lim.Lim.U1,Ui.L1m.U1m.Li.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O49717bfa10a7f8eb,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M3a3438a05b23734e,Ui.Ui.L1m.U1m.Li,5,"[[-179-27i,-3+60i],[-3+30i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1m.U1m.Li.Ui.Ui,L1.Uim.Uim.Lim.U1,Ui.Ui.L1m.U1m.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oa6be9f3fc299b9e7,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M5c10432ddc2d6ed8,Uim.Uim.L1.U1.Lim,5,"[[-179-27i,3-60i],[3-30i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1.U1.Lim.Uim.Uim,L1.U1.Lim.Uim.Uim,Uim.Uim.L1.U1.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O4bb7322ebee6bc5c,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M9e3a8a4d4b555630,Uim.L1.U1.Lim.Lim,5,"[[-179-27i,3-30i],[3-60i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1.U1.Lim.Lim.Uim,L1.U1.Lim.Lim.Uim,Uim.L1.U1.Lim.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O5f0110b9ffaa20f4,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Md823d65e91b06ac2,U1.Lim.Ui.L1m.L1m,5,"[[-179-27i,30+3i],[-60-3i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1m.L1m.U1.Lim.Ui,L1.L1.Uim.Li.U1m,U1.Lim.Ui.L1m.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O8532b85b952a8d17,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M3ccceb8296de82a3,U1.U1.Lim.Ui.L1m,5,"[[-179-27i,60+3i],[-30-3i,10]]",1,true,LOXODROMIC,-169,-27,10.2849365532946,0.316870227589821,2.8421709430404e-14,L1m.U1.U1.Lim.Ui,L1.Uim.Li.U1m.U1m,U1.U1.Lim.Ui.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O179b482f794b15a9,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M6e197ebf3ed77b5d,U1m.L1m.U1m.U1m.L1,5,"[[-179,-63],[54,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,L1.U1m.L1m.U1m.U1m,L1.U1.L1m.U1.U1,U1m.L1m.U1m.U1m.L1,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oda877c04bd8fce5e,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M47bc06d8f1d13b7d,U1m.L1.L1.U1.L1,5,"[[-179,-54],[63,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,L1.L1.U1.L1.U1m,L1.L1.U1.L1.U1m,U1m.L1.L1.U1.L1,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oc56c686656033d58,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M6c9ad79e4fece5af,Uim.Li.Uim.Uim.Lim,5,"[[-179,-63i],[-54i,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,Li.Uim.Uim.Lim.Uim,Li.Ui.Ui.Lim.Ui,Uim.Li.Uim.Uim.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O04fdacc9bcb2af7c,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M21b4f8a856e6e007,Uim.Lim.Lim.Ui.Lim,5,"[[-179,-54i],[-63i,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,Lim.Lim.Ui.Lim.Uim,Li.Li.Ui.Li.Uim,Uim.Lim.Lim.Ui.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O55669685c7bd2793,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Mc85c6c07303de27c,Ui.Li.Li.Uim.Li,5,"[[-179,54i],[63i,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,Li.Li.Uim.Li.Ui,Li.Li.Uim.Li.Ui,Ui.Li.Li.Uim.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oee7d643d8f9ce635,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M15164292b50f1be1,Ui.Lim.Ui.Ui.Li,5,"[[-179,63i],[54i,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,Li.Ui.Lim.Ui.Ui,Li.Ui.Lim.Ui.Ui,Ui.Lim.Ui.Ui.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oef56aea5bdb122fb,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Me90b91be068aef98,U1.L1m.L1m.U1m.L1m,5,"[[-179,54],[-63,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,L1m.L1m.U1m.L1m.U1,L1.L1.U1m.L1.U1,U1.L1m.L1m.U1m.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O02e4e9e3defa6de6,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Md6e71475cd8ee0f2,U1.L1.U1.U1.L1m,5,"[[-179,63],[-54,19]]",1,true,LOXODROMIC,-160,0,10.1502695008896,0,2.8421709430404e-14,L1.U1.U1.L1m.U1,L1.U1.U1.L1m.U1,U1.L1.U1.U1.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Od85b7809aa2df027,CANONICAL,1,160,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Mc5c6bbaecd931116,U1m.U1m.Lim.Ui.L1,5,"[[-179+27i,-60+3i],[30-3i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1.U1m.U1m.Lim.Ui,L1.U1m.U1m.Lim.Ui,U1m.U1m.Lim.Ui.L1,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O3e7514be4a818423,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M006d8db3af5be42e,U1m.Lim.Ui.L1.L1,5,"[[-179+27i,-30+3i],[60-3i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1.L1.U1m.Lim.Ui,L1.L1.U1m.Lim.Ui,U1m.Lim.Ui.L1.L1,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O4420a7f57acd6174,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M6854911579d994ae,Uim.Uim.L1m.U1m.Lim,5,"[[-179+27i,-3-60i],[-3-30i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1m.U1m.Lim.Uim.Uim,L1.Ui.Ui.Li.U1,Uim.Uim.L1m.U1m.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O068c798bff1569e0,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Mf2906655059fcb40,Uim.L1m.U1m.Lim.Lim,5,"[[-179+27i,-3-30i],[-3-60i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1m.U1m.Lim.Lim.Uim,L1.Ui.Li.Li.U1,Uim.L1m.U1m.Lim.Lim,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O3e448ee3c1a2b82b,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M64cb96aca97888c6,Ui.L1.U1.Li.Li,5,"[[-179+27i,3+30i],[3+60i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1.U1.Li.Li.Ui,L1.U1.Li.Li.Ui,Ui.L1.U1.Li.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O6c9b5180cf692cac,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
Mada0e168d6520182,Ui.Ui.L1.U1.Li,5,"[[-179+27i,3+60i],[3+30i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1.U1.Li.Ui.Ui,L1.U1.Li.Ui.Ui,Ui.Ui.L1.U1.Li,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O94c2e1632b516081,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M0e2cb739e46e73b8,U1.Li.Uim.L1m.L1m,5,"[[-179+27i,30-3i],[-60+3i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1m.L1m.U1.Li.Uim,L1.L1.Ui.Lim.U1m,U1.Li.Uim.L1m.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,O3e5df8d5e1c5aa87,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M0954e586ec80a524,U1.U1.Li.Uim.L1m,5,"[[-179+27i,60-3i],[-30+3i,10]]",1,true,LOXODROMIC,-169,27,10.2849365532946,-0.316870227589821,7.8159700933611e-14,L1m.U1.U1.Li.Uim,L1.Ui.Lim.U1m.U1m,U1.U1.Li.Uim.L1m,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Oda400d2e6716178a,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
M219efa9ac0dbc3f8,U1m.Li.Uim.Uim.L1,5,"[[-170-27i,-57-6i],[57+3i,19]]",1,true,LOXODROMIC,-151,-27,10.0659517464907,0.353905570690794,5.72857867687912e-14,L1.U1m.Li.Uim.Uim,L1.U1m.Li.Uim.Uim,U1m.Li.Uim.Uim.L1,1,,1,PRIMITIVE_WITHIN_WORD_BALL_NOT_GROUP_CERTIFIED,Of175dc27be8eca36,CANONICAL,1,80,GLOBAL_CUSP_SCATTERING_TERMS_NOT_COMPUTED,SYMBOLIC_CYCLIC_CLASS_ONLY_NOT_FULL_GROUP_CONJUGACY,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION,NUMERICALLY_CERTIFIED
